,population
19628,1687
19629,5703
19630,5050
19631,3218
19632,1026
19633,5333
19634,4000
19635,7024
19636,905
19637,3712
19638,6500
19639,31550
19640,9495
19641,6000
19642,4270
19643,4500
19644,5205
19645,997
19646,2478
19647,7232
19648,1262
19649,9170
19650,6098
19651,4962
19652,2517
19653,4500
19654,1899
19655,8254
19656,18055
19657,4869
19658,4161
19659,1276
19660,1275
19661,1793
19662,651
19663,6019
19664,3868
19665,844
19666,4427
19667,2199
19668,5688
19669,2046
19670,12039
19671,17038
19672,3225
19673,2042
19674,1829
19675,5639
19676,4725
19677,11995
19678,1230
19679,7200
19680,144619
19681,10335
19682,10801
19683,5000
19684,10177
19685,3979
19686,14980
19687,1314
19688,1208
19689,7800
19690,1336
19691,5100
19692,1067
19693,8092
19694,4142
19695,6351
19696,4596
19697,865
19698,2356
19699,8433
19700,1263
19701,1281
19702,5564
19703,4276
19704,2050
19705,863
19706,1330
19707,6500
19708,9090
19709,10000
19710,7200
19711,1984
19712,3200
19713,1290
19714,5006
19715,1210
19716,4788
19717,949
19718,12075
19719,6587
19720,5720
19721,9075
19722,2875
19723,3906
19724,6500
19725,5042
19726,5081
19727,750
19728,1249
19729,8345
19730,915
19731,8485
19732,2850
19733,5598
19734,4339
19735,5000
19736,16972
19737,4357
19738,1276
19739,4557
19740,1286
19741,1680
19742,1333
19743,8258
19744,5760
19745,4000
19746,7242
19747,1984
19748,5100
19749,1331
19750,1139
19751,6324
19752,5899
19753,9263
19754,2552
19755,3873
19756,9716
19757,1075
19758,3452
19759,5335
19760,4460
19761,1023
19762,942
19763,5707
19764,11063
19765,1992
19766,4006
19767,10578
19768,4800
19769,1270
19770,7200
19771,1171
19772,1972
19773,1250
19774,5388
19775,5314
19776,4800
19777,16200
19778,930
19779,6651
19780,7014
19781,9497
19782,2700
19783,1551
19784,3939
19785,7292
19786,1174
19787,4666
19788,3723
19789,9272
19790,5750
19791,1851
19792,1540
19793,6110
19794,1282
19795,895
19796,2700
19797,5399
19798,4200
19799,6238
19800,6224
19801,1493
19802,6717
19803,7035
19804,2255
19805,1014
19806,7644
19807,1270
19808,2790
19809,6389
19810,4153
19811,7314
19812,4200
19813,4600
19814,8076
19815,3150
19816,5700
19817,1679
19818,4500
19819,7258
19820,1028
19821,5000
19822,915
19823,9520
19824,1290
19825,6000
19826,2171
19827,4120
19828,7891
19829,5562
19830,1235
19831,8014
19832,5244
19833,7399
19834,3481
19835,7665
19836,5136
19837,12042
19838,2791
19839,7412
19840,5195
19841,3960
19842,5893
19843,6405
19844,9400
19845,926
19846,1968
19847,4500
19848,14685
19849,7201
19850,7644
19851,5845
19852,6202
19853,983
19854,2801
19855,5279
19856,12727
19857,4699
19858,89651
19859,5625
19860,942
19861,4800
19862,3582
19863,1442
19864,3143
19865,4800
19866,1483
19867,4706
19868,4047
19869,4831
19870,3474
19871,3075
19872,1452
19873,9000
19874,7475
19875,2750
19876,8465
19877,5002
19878,4228
19879,5940
19880,4961
19881,6558
19882,851
19883,1419
19884,13590
19885,912
19886,5099
19887,6786
19888,5760
19889,5088
19890,6370
19891,8000
19892,7227
19893,107157
19894,415126
19895,9776
19896,9364
19897,1279
19898,5500
19899,1485
19900,745
19901,6000
19902,3326
19903,3012
19904,1146
19905,8196
19906,1765
19907,9234
19908,9003
19909,1531
19910,4949
19911,5150
19912,3917
19913,3692
19914,1254
19915,4293
19916,5402
19917,4155
19918,6355
19919,1715
19920,3960
19921,983
19922,1209
19923,1194
19924,1468
19925,1916
19926,5080
19927,1165
19928,7757
19929,1443
19930,95950
19931,7221
19932,3862
19933,1244
19934,4600
19935,1020
19936,1166
19937,7245
19938,5780
19939,1058
19940,7520
19941,6220
19942,4400
19943,1068
19944,51836
19945,7872
19946,6120
19947,5013
19948,5500
19949,826
19950,5838
19951,9388
19952,2778
19953,4337
19954,6555
19955,5600
19956,8100
19957,975
19958,2296
19959,4682
19960,1112
19961,7067
19962,6000
19963,8059
19964,5376
19965,977
19966,3825
19967,5001
19968,6651
19969,2210
19970,3290
19971,16807
19972,5166
19973,9576
19974,2772
19975,1882
19976,1249
19977,74052
19978,1442
19979,4949
19980,64626
19981,9000
19982,1010
19983,1380
19984,4334
19985,3517
19986,4000
19987,10194
19988,6120
19989,9470
19990,1193
19991,3286
19992,946
19993,1340
19994,2800
19995,5557
19996,1305
19997,6315
19998,1251
19999,3012
20000,1102
20001,1692
20002,1137
20003,1884
20004,8100
20005,9160
20006,1663
20007,9374
20008,1873
20009,2262
20010,8401
20011,987
20012,813
20013,1058
20014,4964
20015,1292
20016,6000
20017,1284
20018,1137
20019,7502
20020,7348
20021,1286
20022,800
20023,2820
20024,1902
20025,8391
20026,1449
20027,4838
20028,5150
20029,1361
20030,4396
20031,914
20032,6203
20033,5000
20034,4071
20035,1389
20036,800
20037,28213
20038,966
20039,4120
20040,6031
20041,1344
20042,7429
20043,7268
20044,5005
20045,8019
20046,4136
20047,7256
20048,5562
20049,8327
20050,5831
20051,4888
20052,4926
20053,3211
20054,3211
20055,13721
20056,1187
20057,5040
20058,1078
20059,2159
20060,5850
20061,4975
20062,1590
20063,7560
20064,2867
20065,1621
20066,3047
20067,5817
20068,1433
20069,6000
20070,1007
20071,5115
20072,13095
20073,1262
20074,5641
20075,5553
20076,4995
20077,5932
20078,6937
20079,4344
20080,7991
20081,1180
20082,1348
20083,5040
20084,4903
20085,8417
20086,1213
20087,6738
20088,874
20089,5470
20090,10003
20091,5048
20092,7660
20093,1131
20094,8000
20095,683
20096,8118
20097,1921
20098,7009
20099,1350
20100,3080
20101,4534
20102,6037
20103,6516
20104,13900
20105,2875
20106,1977
20107,4775
20108,12880
20109,1021
20110,1193
20111,1855
20112,3825
20113,3696
20114,4950
20115,6389
20116,999
20117,5398
20118,1060
20119,1478
20120,1348
20121,3091
20122,5000
20123,4455
20124,1232
20125,5000
20126,6055
20127,2772
20128,2064
20129,3909
20130,4020
20131,10034
20132,1920
20133,6197
20134,1878
20135,4769
20136,41327
20137,1912
20138,7204
20139,1294
20140,10254
20141,207781
20142,5150
20143,5000
20144,14250
20145,4045
20146,3600
20147,1192
20148,5175
20149,1327
20150,1107
20151,4046
20152,15411
20153,5824
20154,5722
20155,1841
20156,2289
20157,9804
20158,1020
20159,7384
20160,1858
20161,7197
20162,4000
20163,4953
20164,2610
20165,8160
20166,5474
20167,5616
20168,8400
20169,6875
20170,64441
20171,5400
20172,5086
20173,8698
20174,61419
20175,4526
20176,1729
20177,5000
20178,4943
20179,14155
20180,5260
20181,5260
20182,6360
20183,3403
20184,6300
20185,5929
20186,15100
20187,1276
20188,1367
20189,9606
20190,801
20191,6455
20192,2377
20193,5831
20194,5701
20195,4613
20196,8097
20197,8899
20198,6226
20199,4685
20200,6361
20201,958
20202,1531
20203,213073
20204,9612
20205,4852
20206,5000
20207,5701
20208,4500
20209,904
20210,5801
20211,6551
20212,4500
20213,1468
20214,7663
20215,4136
20216,18645
20217,3265
20218,5515
20219,1178
20220,13444
20221,1323
20222,1005
20223,6050
20224,8504
20225,4983
20226,4747
20227,1464
20228,5820
20229,2076
20230,1303
20231,983
20232,3275
20233,10320
20234,5000
20235,1212
20236,7710
20237,4185
20238,5348
20239,7642
20240,846
20241,3600
20242,4800
20243,7460
20244,5126
20245,4847
20246,1329
20247,10800
20248,4284
20249,3600
20250,2390
20251,6713
20252,7752
20253,1612
20254,1968
20255,6178
20256,1920
20257,5334
20258,5647
20259,1780
20260,2752
20261,5225
20262,9328
20263,1559
20264,9711
20265,4738
20266,916
20267,270236
20268,1984
20269,5701
20270,5238
20271,3561
20272,4363
20273,853
20274,4197
20275,12015
20276,986
20277,1150
20278,5404
20279,5501
20280,4850
20281,4473
20282,8000
20283,4981
20284,3600
20285,6811
20286,5390
20287,4178
20288,8392
20289,4522
20290,6352
20291,4642
20292,4517
20293,3279
20294,4000
20295,18851
20296,9695
20297,3041
20298,4275
20299,811
20300,1183
20301,5902
20302,4400
20303,6405
20304,1368
20305,4987
20306,7599
20307,929
20308,1268
20309,5697
20310,4153
20311,825
20312,1041
20313,2480
20314,6724
20315,6499
20316,2155
20317,2267
20318,3855
20319,4742
20320,4145
20321,3825
20322,14380
20323,1647
20324,10137
20325,10756
20326,11547
20327,9391
20328,3996
20329,3730
20330,4500
20331,4875
20332,1561
20333,4500
20334,4345
20335,1073
20336,5115
20337,875
20338,1438
20339,4301
20340,12626
20341,9692
20342,7500
20343,5911
20344,8000
20345,15365
20346,30250
20347,1730
20348,4714
20349,9400
20350,1842
20351,925
20352,2700
20353,3540
20354,4725
20355,23786
20356,965
20357,7203
20358,5954
20359,4800
20360,1116
20361,1113
20362,3149
20363,7187
20364,2343
20365,5744
20366,4000
20367,922
20368,3600
20369,4000
20370,7650
20371,4840
20372,1119
20373,4464
20374,2091
20375,5250
20376,8179
20377,3496
20378,7055
20379,4104
20380,1396
20381,5750
20382,1180
20383,1486
20384,3441
20385,4802
20386,249126
20387,1173
20388,1228
20389,1402
20390,4694
20391,7200
20392,7210
20393,9926
20394,990
20395,7457
20396,42755
20397,4780
20398,1400
20399,6371
20400,892
20401,2731
20402,5200
20403,2356
20404,5440
20405,1587
20406,5705
20407,7100
20408,1174
20409,998
20410,1325
20411,5137
20412,1058
20413,1250
20414,5612
20415,1526
20416,2800
20417,4500
20418,6293
20419,1301
20420,2060
20421,503989
20422,3800
20423,3825
20424,5866
20425,207141
20426,43560
20427,8685
20428,6350
20429,4850
20430,7357
20431,4200
20432,2399
20433,1161
20434,6530
20435,4900
20436,6114
20437,1033
20438,4500
20439,7686
20440,1685
20441,16481
20442,3075
20443,2030
20444,9612
20445,2017
20446,1073
20447,1546
20448,1281
20449,1361
20450,4644
20451,7679
20452,871200
20453,3738
20454,809
20455,26772
20456,1722
20457,6947
20458,13404
20459,2491
20460,15360
20461,5237
20462,1106
20463,7136
20464,5033
20465,8530
20466,12429
20467,3100
20468,6543
20469,900
20470,1290
20471,205603
20472,6371
20473,2074
20474,1234
20475,998
20476,1227
20477,1186
20478,1889
20479,850
20480,1200
20481,6322
20482,2765
20483,1245
20484,7680
20485,2340
20486,6581
20487,4265
20488,8030
20489,6637
20490,1283
20491,6924
20492,761
20493,5086
20494,4334
20495,1155
20496,5670
20497,1493
20498,1614
20499,285318
20500,8234
20501,5187
20502,8765
20503,1332
20504,4000
20505,1431
20506,3383
20507,4818
20508,2104
20509,3000
20510,1411
20511,1204
20512,5723
20513,3078
20514,736
20515,6863
20516,819
20517,3848
20518,3959
20519,1027
20520,4702
20521,1157
20522,7992
20523,804
20524,905
20525,5811
20526,1485
20527,9656
20528,1209
20529,2457
20530,5677
20531,1452
20532,6604
20533,8100
20534,7746
20535,5884
20536,1289
20537,2800
20538,39553
20539,3600
20540,1362
20541,983
20542,5559
20543,1279
20544,932
20545,1303
20546,1180
20547,2212
20548,47480
20549,6005
20550,1165
20551,1329
20552,9752
20553,4848
20554,989
20555,5102
20556,1347
20557,1624
20558,9260
20559,1368
20560,6844
20561,12558
20562,2520
20563,13726
20564,1407
20565,1590
20566,1161
20567,713
20568,1520
20569,5929
20570,1051
20571,1435
20572,5024
20573,3717
20574,1525
20575,4593
20576,1358
20577,3000
20578,10955
20579,3814
20580,2158
20581,3368
20582,1130
20583,6000
20584,6382
20585,6902
20586,1240
20587,2550
20588,5758
20589,4500
20590,5000
20591,3402
20592,8436
20593,4400
20594,1444
20595,4000
20596,7798
20597,1330
20598,8306
20599,1384
20600,3800
20601,3930
20602,6500
20603,5101
20604,635
20605,4952
20606,4558
20607,7810
20608,6050
20609,3677
20610,1936
20611,3060
20612,1092
20613,1092
20614,1408
20615,5931
20616,3826
20617,6008
20618,740
20619,6765
20620,8580
20621,885
20622,7084
20623,11250
20624,1407
20625,9979
20626,874
20627,2752
20628,1051
20629,1602
20630,3266
20631,4467
20632,1521
20633,7268
20634,814
20635,6184
20636,3150
20637,1080
20638,2800
20639,5710
20640,5250
20641,4913
20642,1197
20643,5741
20644,5969
20645,4794
20646,18900
20647,1596
20648,11385
20649,1188
20650,1786
20651,6091
20652,6000
20653,2163
20654,1001
20655,6551
20656,7570
20657,2792
20658,6409
20659,5321
20660,1325
20661,6049
20662,3624
20663,3577
20664,17004
20665,1304
20666,6431
20667,4533
20668,1078
20669,5539
20670,5539
20671,3612
20672,3520
20673,1500
20674,6481
20675,3920
20676,5680
20677,4000
20678,1968
20679,3250
20680,3500
20681,8972
20682,4951
20683,8685
20684,12410
20685,46173
20686,4441
20687,3600
20688,3961
20689,4040
20690,5026
20691,1208
20692,3073
20693,1565
20694,1230
20695,7482
20696,4126
20697,12188
20698,4501
20699,6025
20700,4521
20701,2150
20702,5050
20703,2264
20704,5105
20705,865
20706,758
20707,4670
20708,3250
20709,5650
20710,10000
20711,1233
20712,11225
20713,2409
20714,3721
20715,1404
20716,7934
20717,955
20718,1431
20719,3642
20720,2500
20721,6283
20722,10078
20723,1022
20724,2133
20725,1250
20726,6752
20727,161607
20728,5306
20729,8519
20730,4369
20731,705
20732,6345
20733,5100
20734,3031
20735,1080
20736,7340
20737,15000
20738,11237
20739,5079
20740,1353
20741,4000
20742,907
20743,1087
20744,696
20745,4535
20746,6143
20747,3427
20748,5320
20749,1036
20750,835
20751,5610
20752,4000
20753,5787
20754,31450
20755,5119
20756,2686
20757,6145
20758,5604
20759,7760
20760,5104
20761,5400
20762,6000
20763,6432
20764,32400
20765,8234
20766,4104
20767,8175
20768,27251
20769,2650
20770,9240
20771,1251
20772,1312
20773,2229
20774,7163
20775,5196
20776,5000
20777,6036
20778,2479
20779,2171
20780,2171
20781,772
20782,3995
20783,7200
20784,4332
20785,4050
20786,1148
20787,5527
20788,1357
20789,7467
20790,5000
20791,5859
20792,1085
20793,2263
20794,5140
20795,1000
20796,7616
20797,1264
20798,2122
20799,3542
20800,2082
20801,6775
20802,11466
20803,4831
20804,5000
20805,1362
20806,6042
20807,2106
20808,7324
20809,18223
20810,6223
20811,374616
20812,4200
20813,2758
20814,4077
20815,3127
20816,7560
20817,1219
20818,5353
20819,2450
20820,1131
20821,5225
20822,4247
20823,6120
20824,10125
20825,4725
20826,7200
20827,6079
20828,7830
20829,7605
20830,12739
20831,926
20832,1442
20833,3680
20834,3754
20835,3517
20836,5385
20837,2552
20838,27490
20839,1493
20840,5008
20841,6000
20842,1238
20843,60086
20844,2493
20845,1069
20846,1320
20847,3583
20848,5000
20849,9690
20850,4050
20851,9017
20852,4560
20853,1942
20854,1756
20855,812
20856,7492
20857,5047
20858,725
20859,1557
20860,957
20861,43832
20862,1200
20863,1610
20864,8126
20865,4684
20866,5477
20867,3582
20868,1439
20869,2201
20870,6500
20871,1833
20872,5805
20873,5793
20874,77832
20875,5700
20876,4419
20877,11830
20878,5757
20879,2752
20880,1005
20881,2222
20882,4839
20883,1416
20884,7093
20885,965
20886,6983
20887,5100
20888,989
20889,2766
20890,6327
20891,1053
20892,69848
20893,1333
20894,5100
20895,7150
20896,4050
20897,16526
20898,6262
20899,974
20900,1400
20901,4332
20902,8837
20903,3301
20904,1321
20905,8853
20906,6612
20907,711
20908,22653
20909,7539
20910,4158
20911,1583
20912,5306
20913,1234
20914,1238
20915,3564
20916,1458
20917,1287
20918,1107
20919,7566
20920,215186
20921,10099
20922,1157
20923,11533
20924,5027
20925,4440
20926,1275
20927,10315
20928,4082
20929,1473
20930,1062
20931,958
20932,4052
20933,4920
20934,8618
20935,1755
20936,4900
20937,1237
20938,1120
20939,4000
20940,11270
20941,1211
20942,2407
20943,2688
20944,4216
20945,6593
20946,5677
20947,962
20948,5750
20949,1787
20950,1119
20951,1108
20952,960
20953,5653
20954,1479
20955,1426
20956,7288
20957,4818
20958,3420
20959,6000
20960,1250
20961,3581
20962,4524
20963,1264
20964,6685
20965,1332
20966,8400
20967,3634
20968,3990
20969,2550
20970,959
20971,4924
20972,9653
20973,10183
20974,275033
20975,5500
20976,1321
20977,2250
20978,3573
20979,1005
20980,1228
20981,11632
20982,9600
20983,5000
20984,7655
20985,4590
20986,1013
20987,5619
20988,8523
20989,7410
20990,940
20991,1160
20992,4540
20993,4500
20994,690
20995,997
20996,8313
20997,10344
20998,3943
20999,4000
21000,5867
21001,3898
21002,9714
21003,1072
21004,3168
21005,4200
21006,1512
21007,1619
21008,1236
21009,5265
21010,1400
21011,4502
21012,7201
21013,6845
21014,4083
21015,711
21016,1287
21017,1369
21018,5025
21019,1210
21020,1012
21021,1114
21022,3798
21023,825
21024,10079
21025,991
21026,7965
21027,3615
21028,963
21029,3721
21030,8384
21031,3400
21032,2162
21033,9588
21034,2868
21035,6000
21036,7930
21037,3825
21038,1133
21039,6895
21040,14600
21041,8404
21042,6000
21043,3166
21044,912
21045,4500
21046,1442
21047,745
21048,4945
21049,9674
21050,40806
21051,1256
21052,7560
21053,5764
21054,17334
21055,5038
21056,3560
21057,7150
21058,1235
21059,7081
21060,5478
21061,4539
21062,5155
21063,5001
21064,12080
21065,1277
21066,6068
21067,1200
21068,4554
21069,4725
21070,1133
21071,1891
21072,4900
21073,6284
21074,1131
21075,1487
21076,6973
21077,5021
21078,3777
21079,8400
21080,1477
21081,6031
21082,11088
21083,5171
21084,3763
21085,4213
21086,4777
21087,2884
21088,14355
21089,6120
21090,151588
21091,9000
21092,4898
21093,5000
21094,1168
21095,6000
21096,6000
21097,6787
21098,936
21099,3043
21100,4247
21101,785
21102,7204
21103,6037
21104,1250
21105,8850
21106,1039
21107,3916
21108,1487
21109,705
21110,1118
21111,3865
21112,1487
21113,1192
21114,11467
21115,5000
21116,1568
21117,4200
21118,6187
21119,5398
21120,9387
21121,6537
21122,9608
21123,14538
21124,7159
21125,5027
21126,1845
21127,979
21128,8800
21129,2052
21130,13360
21131,6625
21132,6002
21133,2812
21134,5700
21135,2556
21136,3837
21137,698
21138,6666
21139,2500
21140,2820
21141,6220
21142,1207
21143,6541
21144,6507
21145,9870
21146,8364
21147,9413
21148,10279
21149,8120
21150,10046
21151,2119
21152,1057
21153,4356
21154,8589
21155,5821
21156,889
21157,4185
21158,8252
21159,2500
21160,3600
21161,5539
21162,6562
21163,8244
21164,7120
21165,2873
21166,11007
21167,6006
21168,1300
21169,7702
21170,5075
21171,7912
21172,6884
21173,3436
21174,4924
21175,3960
21176,873
21177,5125
21178,7187
21179,25020
21180,2787
21181,5118
21182,4800
21183,3795
21184,1186
21185,3600
21186,7200
21187,1237
21188,1407
21189,3853
21190,5092
21191,1395
21192,9096
21193,1280
21194,6452
21195,1960
21196,4164
21197,5060
21198,3360
21199,1200
21200,1990
21201,5634
21202,5311
21203,1267
21204,6695
21205,2875
21206,4950
21207,8365
21208,10860
21209,5276
21210,1500
21211,8000
21212,1379
21213,1983
21214,7069
21215,3825
21216,1128
21217,3850
21218,1322
21219,7215
21220,1042
21221,3569
21222,1575
21223,5395
21224,1331
21225,1407
21226,1456
21227,4524
21228,5246
21229,8035
21230,3817
21231,7850
21232,4076
21233,6371
21234,4284
21235,8653
21236,942
21237,4726
21238,4000
21239,4482
21240,5923
21241,858
21242,6896
21243,5096
21244,7803
21245,4117
21246,6334
21247,1101
21248,21477
21249,4729
21250,5353
21251,9825
21252,6551
21253,1714
21254,10010
21255,5354
21256,4438
21257,3846
21258,10327
21259,7928
21260,3858
21261,6773
21262,960
21263,21195
21264,4850
21265,2502
21266,5085
21267,5988
21268,3760
21269,5003
21270,920
21271,1387
21272,4779
21273,4120
21274,1100
21275,2043
21276,15314
21277,1060
21278,4000
21279,1773
21280,1258
21281,1345
21282,5436
21283,6303
21284,1849
21285,847
21286,3272
21287,54014
21288,3600
21289,5670
21290,5690
21291,4656
21292,4777
21293,1268
21294,4919
21295,4338
21296,5269
21297,9962
21298,5200
21299,969
21300,1269
21301,6919
21302,9248
21303,18200
21304,1386
21305,1517
21306,1585
21307,720
21308,951
21309,1953
21310,19412
21311,1325
