,population
18678,1280
18679,1730
18680,2060
18681,1030
18682,1720
18683,1210
18684,2620
18685,1860
18686,2510
18687,2040
18688,2410
18689,780
18690,2210
18691,1590
18692,2230
18693,1560
18694,2950
18695,1480
18696,2850
18697,2390
18698,1740
18699,2060
18700,2680
18701,3150
18702,2440
18703,2230
18704,2230
18705,1600
18706,1600
18707,1580
18708,2840
18709,2550
18710,1700
18711,1470
18712,1680
18713,1110
18714,2120
18715,2380
18716,2670
18717,890
18718,3140
18719,1260
18720,920
18721,2990
18722,3120
18723,1010
18724,1010
18725,1020
18726,3540
18727,900
18728,1100
18729,1990
18730,1980
18731,4040
18732,1250
18733,1820
18734,1140
18735,1730
18736,1170
18737,2910
18738,970
18739,2130
18740,2520
18741,1360
18742,1620
18743,2120
18744,2700
18745,1370
18746,2520
18747,1540
18748,2610
18749,1490
18750,2760
18751,1260
18752,2630
18753,1800
18754,1130
18755,1180
18756,2800
18757,1830
18758,2220
18759,1870
18760,2580
18761,1660
18762,1330
18763,1330
18764,2630
18765,1100
18766,1810
18767,2060
18768,4660
18769,2370
18770,2430
18771,1880
18772,1150
18773,1350
18774,2180
18775,3370
18776,3650
18777,2100
18778,670
18779,2420
18780,760
18781,2200
18782,4410
18783,1300
18784,720
18785,2180
18786,1130
18787,2230
18788,2100
18789,2060
18790,3060
18791,2810
18792,2550
18793,4290
18794,3040
18795,2530
18796,1300
18797,1790
18798,1530
18799,2380
18800,2400
18801,1030
18802,3250
18803,1970
18804,1940
18805,1850
18806,3900
18807,3160
18808,1440
18809,2040
18810,2120
18811,830
18812,3140
18813,2410
18814,2190
18815,2190
18816,1210
18817,1880
18818,2410
18819,2620
18820,1850
18821,1760
18822,860
18823,2620
18824,2400
18825,1850
18826,4040
18827,1940
18828,3490
18829,3170
18830,2530
18831,3230
18832,2120
18833,1640
18834,2130
18835,1440
18836,1940
18837,1120
18838,2400
18839,1810
18840,1270
18841,1350
18842,1550
18843,1620
18844,2650
18845,2510
18846,2040
18847,1660
18848,1980
18849,2690
18850,2910
18851,2720
18852,1280
18853,2160
18854,1760
18855,800
18856,930
18857,2040
18858,1180
18859,2000
18860,3310
18861,3130
18862,2300
18863,2140
18864,2210
18865,970
18866,2690
18867,1890
18868,3140
18869,1440
18870,2910
18871,1310
18872,2140
18873,1090
18874,1330
18875,4690
18876,1910
18877,1750
18878,1760
18879,1810
18880,1360
18881,1730
18882,4710
18883,1010
18884,2400
18885,1540
18886,1480
18887,2520
18888,1210
18889,2670
18890,3030
18891,1440
18892,3250
18893,1750
18894,2120
18895,1050
18896,1950
18897,1020
18898,1820
18899,2390
18900,1400
18901,1540
18902,2370
18903,670
18904,2420
18905,1000
18906,2100
18907,2800
18908,940
18909,1640
18910,2760
18911,3660
18912,3070
18913,1100
18914,3130
18915,1320
18916,1470
18917,1480
18918,2260
18919,2210
18920,1540
18921,1910
18922,1760
18923,2240
18924,2110
18925,1396
18926,3040
18927,1140
18928,1780
18929,3370
18930,1484
18931,2230
18932,2820
18933,1580
18934,2040
18935,2720
18936,1490
18937,1560
18938,830
18939,980
18940,1980
18941,3680
18942,860
18943,1850
18944,1620
18945,2240
18946,1010
18947,1610
18948,2720
18949,2080
18950,1930
18951,2250
18952,1980
18953,1960
18954,1320
18955,2940
18956,1460
18957,2330
18958,2620
18959,700
18960,1140
18961,2750
18962,2480
18963,1130
18964,2770
18965,1710
18966,2150
18967,2250
18968,2960
18969,2300
18970,1740
18971,2830
18972,1240
18973,2180
18974,2510
18975,6630
18976,2300
18977,3220
18978,2270
18979,1840
18980,3820
18981,1660
18982,3360
18983,1350
18984,2970
18985,1000
18986,1190
18987,1670
18988,1200
18989,2250
18990,1040
18991,3180
18992,3180
18993,2040
18994,1160
18995,880
18996,2290
18997,950
18998,1010
18999,3100
19000,2560
19001,2430
19002,830
19003,2090
19004,2030
19005,1060
19006,1090
19007,3400
19008,1920
19009,1150
19010,3970
19011,1880
19012,1500
19013,2190
19014,2530
19015,1930
19016,1510
19017,5510
19018,1100
19019,1730
19020,1480
19021,1150
19022,1950
19023,2380
19024,3100
19025,2010
19026,2270
19027,2050
19028,650
19029,2780
19030,1300
19031,2730
19032,3140
19033,2410
19034,1180
19035,2600
19036,1400
19037,2220
19038,1660
19039,2330
19040,1440
19041,2920
19042,1760
19043,2860
19044,2090
19045,1910
19046,3280
19047,1770
19048,920
19049,1690
19050,2470
19051,1040
19052,1220
19053,3500
19054,760
19055,3070
19056,2100
19057,1660
19058,1430
19059,1620
19060,1490
19061,1170
19062,1240
19063,2910
19064,2660
19065,2220
19066,1920
19067,2780
19068,3110
19069,1820
19070,1765
19071,1800
19072,2650
19073,1410
19074,1650
19075,1180
19076,800
19077,1430
19078,3300
19079,1220
19080,3530
19081,1380
19082,1410
19083,3360
19084,2270
19085,2890
19086,1750
19087,1010
19088,3780
19089,1880
19090,800
19091,4720
19092,1060
19093,2530
19094,1980
19095,1650
19096,1890
19097,3360
19098,630
19099,1980
19100,990
19101,3420
19102,3440
19103,1300
19104,2040
19105,1250
19106,1960
19107,2720
19108,3250
19109,3190
19110,2570
19111,1420
19112,2120
19113,2080
19114,2740
19115,1250
19116,2150
19117,3230
19118,860
19119,2810
19120,1040
19121,1160
19122,1470
19123,2350
19124,1660
19125,2020
19126,890
19127,2430
19128,1460
19129,980
19130,2580
19131,1250
19132,3140
19133,2680
19134,1810
19135,2090
19136,1120
19137,1790
19138,870
19139,3160
19140,2350
19141,1810
19142,3160
19143,1660
19144,2500
19145,2880
19146,1470
19147,1460
19148,5490
19149,2480
19150,1140
19151,1830
19152,3110
19153,2630
19154,2390
19155,1750
19156,4370
19157,1020
19158,2500
19159,1540
19160,2200
19161,1940
19162,1453
19163,1830
19164,2000
19165,1400
19166,2400
19167,1390
19168,1680
19169,1820
19170,1140
19171,1060
19172,3050
19173,970
19174,1320
19175,1890
19176,2040
19177,2370
19178,2720
19179,1970
19180,2180
19181,2990
19182,2180
19183,1440
19184,3180
19185,1643
19186,1530
19187,1310
19188,2800
19189,1510
19190,2700
19191,2220
19192,1440
19193,1300
19194,2230
19195,1390
19196,2760
19197,3200
19198,1240
19199,1960
19200,2190
19201,3540
19202,2640
19203,2660
19204,1670
19205,3080
19206,2890
19207,1800
19208,2000
19209,1940
19210,1940
19211,960
19212,1750
19213,2320
19214,2380
19215,6490
19216,1620
19217,1770
19218,2320
19219,1330
19220,3420
19221,1270
19222,2550
19223,1860
19224,1020
19225,720
19226,4460
19227,1830
19228,1520
19229,1080
19230,1900
19231,5300
19232,1370
19233,2960
19234,960
19235,2190
19236,3990
19237,1200
19238,1780
19239,2630
19240,2300
19241,3210
19242,2290
19243,2780
19244,2650
19245,1840
19246,1560
19247,1200
19248,1900
19249,710
19250,1360
19251,2990
19252,1640
19253,3650
19254,2920
19255,3680
19256,1830
19257,2570
19258,2730
19259,1150
19260,4260
19261,1260
19262,4440
19263,2300
19264,1920
19265,1080
19266,890
19267,1650
19268,1820
19269,2320
19270,3260
19271,1730
19272,3320
19273,1660
19274,3290
19275,2280
19276,3650
19277,1620
19278,2020
19279,1150
19280,1940
19281,3440
19282,2000
19283,750
19284,1420
19285,880
19286,2680
19287,860
19288,1310
19289,1780
19290,1440
19291,1510
19292,2100
19293,1310
19294,1280
19295,1320
19296,1740
19297,2910
19298,2500
19299,1100
19300,1381
19301,960
19302,3840
19303,2200
19304,1250
19305,2380
19306,1500
19307,1410
19308,1680
19309,1500
19310,2710
19311,1730
19312,960
19313,2380
19314,1120
19315,2960
19316,1580
19317,1870
19318,1810
19319,2550
19320,1910
19321,1200
19322,2420
19323,3080
19324,3850
19325,3000
19326,1360
19327,3670
19328,2270
19329,1750
19330,3550
19331,2370
19332,1670
19333,1860
19334,4460
19335,1080
19336,1080
19337,2280
19338,2540
19339,2560
19340,2390
19341,2870
19342,1510
19343,2200
19344,720
19345,2970
19346,960
19347,1420
19348,1800
19349,3090
19350,1200
19351,4065
19352,2570
19353,1530
19354,1500
19355,2490
19356,3040
19357,4140
19358,1690
19359,1430
19360,2490
19361,1350
19362,3140
19363,2340
19364,1610
19365,3320
19366,2390
19367,1180
19368,1260
19369,1800
19370,1790
19371,1760
19372,1540
19373,1260
19374,2240
19375,1630
19376,2350
19377,1350
19378,1320
19379,1950
19380,2100
19381,3480
19382,1830
19383,2640
19384,900
19385,1553
19386,1710
19387,3400
19388,1270
19389,2960
19390,3040
19391,1430
19392,1520
19393,1820
19394,1800
19395,2720
19396,1980
19397,2550
19398,2210
19399,2120
19400,1570
19401,1310
19402,3150
19403,3870
19404,1840
19405,1120
19406,1440
19407,2300
19408,2070
19409,1420
19410,2010
19411,1200
19412,1150
19413,1240
19414,1900
19415,2350
19416,1120
19417,1020
19418,1930
19419,2680
19420,2660
19421,2200
19422,1010
19423,2310
19424,920
19425,3030
19426,1590
19427,2740
19428,960
19429,2240
19430,2400
19431,2860
19432,2960
19433,3770
19434,3830
19435,2750
19436,2100
19437,1500
19438,710
19439,2770
19440,2050
19441,1960
19442,1770
19443,3290
19444,1990
19445,1760
19446,5080
19447,1020
19448,1350
19449,1740
19450,3540
19451,1520
19452,290
19453,1310
19454,3000
19455,2660
19456,2120
19457,1200
19458,1900
19459,1010
19460,1850
19461,4520
19462,2010
19463,2420
19464,2732
19465,1910
19466,3520
19467,2220
19468,2020
19469,2090
19470,1580
19471,2650
19472,1020
19473,1070
19474,2120
19475,1360
19476,1700
19477,1820
19478,1430
19479,4140
19480,1313
19481,1590
19482,1080
19483,2730
19484,3800
19485,2540
19486,1810
19487,1540
19488,1390
19489,1460
19490,2350
19491,1160
19492,3500
19493,1980
19494,1250
19495,770
19496,1920
19497,1120
19498,1150
19499,1590
19500,910
19501,1870
19502,2420
19503,2120
19504,2730
19505,2560
19506,2620
19507,2760
19508,2900
19509,1820
19510,1870
19511,2010
19512,940
19513,1850
19514,2530
19515,940
19516,1820
19517,1510
19518,2070
19519,1380
19520,1270
19521,1390
19522,1840
19523,1600
19524,1480
19525,2120
19526,2940
19527,3820
19528,2740
19529,4360
19530,1540
19531,4660
19532,1590
19533,1180
19534,2360
19535,1860
19536,1470
19537,2990
19538,1690
19539,660
19540,2310
19541,770
19542,2320
19543,1370
19544,1700
19545,960
19546,1150
19547,2910
19548,2290
19549,2260
19550,1300
19551,1850
19552,1920
19553,1920
19554,4910
19555,2210
19556,2280
19557,1640
19558,1980
19559,900
19560,1960
19561,1800
19562,4270
19563,1520
19564,5430
19565,1950
19566,2190
19567,1200
19568,2180
19569,2320
19570,1040
19571,2700
19572,1400
19573,2060
19574,780
19575,2400
19576,2900
19577,1740
19578,780
19579,2430
19580,2210
19581,1510
19582,900
19583,3670
19584,1160
19585,1070
19586,950
19587,2950
19588,1420
19589,1590
19590,1290
19591,1690
19592,1340
19593,1397
19594,3750
19595,2000
19596,2250
19597,840
19598,1100
19599,1660
19600,2180
19601,1460
19602,2470
19603,1250
19604,1480
19605,2240
19606,1570
19607,3250
19608,1790
19609,2080
19610,1480
19611,3610
19612,2040
19613,3850
19614,3230
19615,2440
19616,1490
19617,1150
19618,900
19619,3210
19620,3900
19621,1240
19622,1760
19623,1410
19624,2780
19625,3230
19626,4600
19627,1440
19628,1200
19629,2793
19630,2970
19631,1440
19632,1480
19633,1870
19634,2475
19635,2950
19636,1410
19637,2240
19638,3230
19639,2100
19640,1936
19641,3120
19642,2070
19643,3700
19644,2130
19645,1620
19646,1490
19647,4180
19648,1400
19649,3490
19650,1300
19651,2730
19652,1830
19653,2340
19654,1410
19655,1930
19656,3028
19657,3180
19658,2950
19659,1430
19660,1020
19661,1650
19662,1060
19663,2620
19664,1830
19665,998
19666,2070
19667,2860
19668,1920
19669,1210
19670,4890
19671,3420
19672,2870
19673,1600
19674,960
19675,1740
19676,2575
19677,3660
19678,1420
19679,3070
19680,1920
19681,4160
19682,3276
19683,2890
19684,3430
19685,3390
19686,2930
19687,1300
19688,1250
19689,2310
19690,1360
19691,2020
19692,1270
19693,2790
19694,2320
19695,1750
19696,2030
19697,1270
19698,2710
19699,2520
19700,1340
19701,1570
19702,2690
19703,2475
19704,2260
19705,840
19706,1720
19707,2940
19708,4170
19709,4310
19710,3010
19711,2170
19712,1584
19713,1110
19714,2420
19715,1430
19716,2393
19717,1240
19718,2980
19719,2970
19720,2329
19721,3340
19722,2580
19723,2029
19724,3430
19725,3330
19726,3220
19727,1240
19728,1500
19729,3530
19730,1260
19731,4168
19732,1030
19733,3080
19734,1072
19735,2790
19736,4090
19737,1800
19738,830
19739,2280
19740,2110
19741,1570
19742,830
19743,4120
19744,2540
19745,2050
19746,3080
19747,2390
19748,3170
19749,1240
19750,1090
19751,4630
19752,3230
19753,3510
19754,1785
19755,2360
19756,2340
19757,1620
19758,3890
19759,3590
19760,1984
19761,1640
19762,1350
19763,2730
19764,5610
19765,962
19766,3040
19767,2540
19768,2240
19769,1260
19770,3210
19771,1620
19772,1580
19773,1430
19774,1850
19775,3340
19776,2670
19777,4660
19778,1550
19779,3470
19780,3010
19781,3931
19782,1800
19783,1570
19784,2230
19785,2423
19786,1160
19787,1440
19788,2052
19789,2780
19790,3720
19791,1460
19792,1370
19793,3600
19794,1420
19795,980
19796,1790
19797,2010
19798,2370
19799,2560
19800,1900
19801,1350
19802,2650
19803,3020
19804,1500
19805,1320
19806,3120
19807,1540
19808,1800
19809,3640
19810,2440
19811,3970
19812,2060
19813,2538
19814,4270
19815,1320
19816,3340
19817,1590
19818,2710
19819,3140
19820,1445
19821,2430
19822,1370
19823,5050
19824,1860
19825,5330
19826,1710
19827,2650
19828,2590
19829,2610
19830,1770
19831,3730
19832,2420
19833,3330
19834,1910
19835,2170
19836,2437
19837,4180
19838,1800
19839,2570
19840,2090
19841,2789
19842,2906
19843,2550
19844,3550
19845,1590
19846,1950
19847,3250
19848,4590
19849,3070
19850,3030
19851,2610
19852,3150
19853,1240
19854,1680
19855,2220
19856,4800
19857,3100
19858,7850
19859,3590
19860,1590
19861,2242
19862,2490
19863,1530
19864,2150
19865,2440
19866,1270
19867,1450
19868,2690
19869,2755
19870,2650
19871,2310
19872,1460
19873,1400
19874,2196
19875,2020
19876,4280
19877,2340
19878,2220
19879,4420
19880,1580
19881,3550
19882,1510
19883,1360
19884,2040
19885,1120
19886,4490
19887,3560
19888,2150
19889,2130
19890,2990
19891,1847
19892,2610
19893,1670
19894,1860
19895,3440
19896,3510
19897,1740
19898,2240
19899,1550
19900,1390
19901,2500
19902,2710
19903,1720
19904,1760
19905,2270
19906,1690
19907,4000
19908,2880
19909,1480
19910,1950
19911,2700
19912,2210
19913,2370
19914,1310
19915,2410
19916,3360
19917,3040
19918,2140
19919,1720
19920,2658
19921,1480
19922,1350
19923,1150
19924,1690
19925,1270
19926,2655
19927,880
19928,4645
19929,1270
19930,1728
19931,1950
19932,3170
19933,1233
19934,2570
19935,1560
19936,1630
19937,2510
19938,2223
19939,1230
19940,3050
19941,2710
19942,2090
19943,1440
19944,2500
19945,2740
19946,3360
19947,2280
19948,3520
19949,1320
19950,3410
19951,2730
19952,1780
19953,1427
19954,2910
19955,3250
19956,3630
19957,1680
19958,2280
19959,3310
19960,1290
19961,3940
19962,2170
19963,3290
19964,2550
19965,1140
19966,2300
19967,2670
19968,2440
19969,1611
19970,2710
19971,2015
19972,3444
19973,3060
19974,2050
19975,1390
19976,1240
19977,3750
19978,1410
19979,2448
19980,2600
19981,3330
19982,1160
19983,1330
19984,2830
19985,1610
19986,2800
19987,4570
19988,2820
19989,2570
19990,1710
19991,1220
19992,1650
19993,1130
19994,1489
19995,2690
19996,1530
19997,1600
19998,1000
19999,2440
20000,1260
20001,1660
20002,1190
20003,1520
20004,3250
20005,4700
20006,1480
20007,2380
20008,1640
20009,1650
20010,5305
20011,1278
20012,1200
20013,690
20014,3202
20015,1347
20016,2960
20017,740
20018,1200
20019,4320
20020,2310
20021,1490
20022,1480
20023,1481
20024,1730
20025,3900
20026,1130
20027,3230
20028,3920
20029,1190
20030,2311
20031,1810
20032,3290
20033,3250
20034,2544
20035,1380
20036,1430
20037,3490
20038,910
20039,3080
20040,2280
20041,1660
20042,3320
20043,1680
20044,2584
20045,2217
20046,2480
20047,2610
20048,3240
20049,3569
20050,3181
20051,1921
20052,1570
20053,1940
20054,1940
20055,2210
20056,1280
20057,1520
20058,1230
20059,1480
20060,2612
20061,2350
20062,1300
20063,2020
20064,2140
20065,1380
20066,2730
20067,4220
20068,1570
20069,4670
20070,1370
20071,3273
20072,3880
20073,1494
20074,2930
20075,2598
20076,2242
20077,2830
20078,2710
20079,2320
20080,2720
20081,1650
20082,1430
20083,2090
20084,3660
20085,4220
20086,1450
20087,3460
20088,1350
20089,3000
20090,2950
20091,2530
20092,4650
20093,710
20094,3050
20095,1150
20096,3410
20097,1370
20098,3540
20099,1370
20100,1714
20101,3650
20102,2990
20103,3284
20104,3550
20105,1860
20106,1720
20107,2540
20108,3270
20109,980
20110,1150
20111,1820
20112,1580
20113,1460
20114,2900
20115,2620
20116,1340
20117,3266
20118,1076
20119,1680
20120,1930
20121,2880
20122,2240
20123,2594
20124,1210
20125,3760
20126,3600
20127,2050
20128,1510
20129,2580
20130,1670
20131,3190
20132,1280
20133,2718
20134,1370
20135,1794
20136,5120
20137,2160
20138,2180
20139,1490
20140,2950
20141,2990
20142,2700
20143,3130
20144,3620
20145,2481
20146,1730
20147,1420
20148,3160
20149,1320
20150,1010
20151,1870
20152,5220
20153,2260
20154,4340
20155,1620
20156,2280
20157,3400
20158,830
20159,2310
20160,830
20161,4130
20162,2050
20163,2050
20164,1600
20165,3190
20166,3860
20167,2040
20168,3845
20169,2650
20170,3430
20171,2430
20172,2876
20173,2550
20174,4100
20175,2730
20176,1780
20177,1880
20178,3090
20179,2460
20180,2910
20181,2910
20182,1930
20183,1413
20184,4030
20185,2880
20186,2360
20187,1070
20188,1460
20189,3800
20190,1190
20191,3200
20192,1970
20193,2830
20194,2630
20195,2720
20196,3160
20197,3770
20198,3500
20199,2710
20200,2170
20201,1540
20202,1876
20203,3720
20204,3148
20205,3240
20206,3340
20207,2413
20208,2500
20209,1180
20210,2890
20211,2230
20212,1767
20213,1450
20214,2930
20215,2710
20216,3600
20217,1800
20218,2290
20219,1510
20220,1090
20221,1270
20222,1540
20223,2930
20224,4360
20225,3640
20226,2430
20227,1520
20228,2730
20229,2440
20230,1580
20231,1420
20232,2820
20233,5060
20234,2650
20235,1490
20236,3060
20237,3240
20238,2820
20239,4140
20240,982
20241,2460
20242,2547
20243,1834
20244,3130
20245,2730
20246,1380
20247,4700
20248,2330
20249,1730
20250,2350
20251,4000
20252,3350
20253,1530
20254,1610
20255,2620
20256,1300
20257,3590
20258,2490
20259,1320
20260,1800
20261,3360
20262,3220
20263,2514
20264,3130
20265,2720
20266,1390
20267,4920
20268,2134
20269,1741
20270,2560
20271,2220
20272,1910
20273,980
20274,1950
20275,4150
20276,1110
20277,1250
20278,3310
20279,2020
20280,3310
20281,2798
20282,1847
20283,2420
20284,2020
20285,2400
20286,1760
20287,2110
20288,2692
20289,1490
20290,3960
20291,1740
20292,1940
20293,970
20294,1852
20295,4810
20296,5635
20297,1520
20298,2099
20299,1250
20300,1090
20301,3216
20302,2970
20303,2610
20304,1340
20305,3300
20306,1630
20307,1590
20308,1310
20309,3600
20310,2154
20311,1530
20312,1360
20313,1320
20314,1660
20315,2891
20316,2340
20317,2320
20318,2190
20319,2060
20320,1740
20321,1400
20322,4410
20323,1780
20324,1760
20325,4410
20326,5550
20327,2432
20328,2283
20329,1860
20330,2701
20331,2930
20332,1540
20333,2242
20334,1950
20335,1160
20336,2060
20337,1230
20338,1160
20339,2245
20340,4120
20341,3400
20342,4270
20343,2890
20344,3220
20345,4010
20346,2260
20347,1140
20348,1640
20349,3510
20350,3010
20351,1060
20352,1658
20353,1960
20354,2420
20355,3420
20356,893
20357,3020
20358,2470
20359,2009
20360,1530
20361,1590
20362,2630
20363,3230
20364,1430
20365,2242
20366,2500
20367,1230
20368,3020
20369,3480
20370,3330
20371,3400
20372,830
20373,3110
20374,1910
20375,3230
20376,3380
20377,2830
20378,3700
20379,2520
20380,1530
20381,4420
20382,1460
20383,1450
20384,1160
20385,1640
20386,1444
20387,1620
20388,1100
20389,1340
20390,1450
20391,3040
20392,2560
20393,2744
20394,1420
20395,700
20396,4110
20397,2670
20398,2130
20399,3078
20400,840
20401,1800
20402,2580
20403,1270
20404,3065
20405,1861
20406,2260
20407,4150
20408,1500
20409,1620
20410,830
20411,3120
20412,1870
20413,1240
20414,2820
20415,1630
20416,1584
20417,2840
20418,3910
20419,1730
20420,1840
20421,4030
20422,3440
20423,2110
20424,2430
20425,4690
20426,3500
20427,2070
20428,3350
20429,2440
